date,close
2002-06-14,4.794
2002-06-17,4.794
2002-06-18,4.794
2002-06-19,4.794
2002-06-20,4.794
2002-06-21,4.794
2002-06-24,4.794
2002-06-25,4.794
2002-06-26,4.794
2002-06-27,4.794
2002-06-28,4.794
2002-07-01,4.794
2002-07-02,4.794
2002-07-03,4.794
2002-07-04,4.794
2002-07-05,4.794
2002-07-08,4.794
2002-07-09,4.794
2002-07-10,4.794
2002-07-11,4.794
2002-07-12,4.794
2002-07-15,4.794
2002-07-16,4.794
2002-07-17,4.794
2002-07-18,4.794
2002-07-19,4.794
2002-07-22,4.794
2002-07-23,4.794
2002-07-24,4.794
2002-07-25,4.794
2002-07-26,4.794
2002-07-29,4.794
2002-07-30,4.794
2002-07-31,4.794
2002-08-01,4.794
2002-08-02,4.794
2002-08-05,4.794
2002-08-06,4.794
2002-08-07,4.794
2002-08-08,4.794
2002-08-09,4.794
2002-08-12,4.794
2002-08-13,4.794
2002-08-14,4.794
2002-08-15,4.794
2002-08-16,4.794
2002-08-19,4.794
2002-08-20,4.794
2002-08-21,4.794
2002-08-22,4.794
2002-08-23,4.794
2002-08-26,4.794
2002-08-27,4.794
2002-08-28,4.794
2002-08-29,4.794
2002-08-30,4.794
2002-09-02,4.794
2002-09-03,4.794
2002-09-04,4.794
2002-09-05,4.794
2002-09-06,4.794
2002-09-09,4.794
2002-09-10,4.794
2002-09-11,4.794
2002-09-12,4.794
2002-09-13,4.794
2002-09-16,4.794
2002-09-17,4.794
2002-09-18,4.794
2002-09-19,4.794
2002-09-20,4.794
2002-09-23,4.794
2002-09-24,4.794
2002-09-25,4.794
2002-09-26,4.794
2002-09-27,4.794
2002-09-30,4.794
2002-10-01,4.794
2002-10-02,4.794
2002-10-03,4.794
2002-10-04,4.794
2002-10-07,4.794
2002-10-08,4.794
2002-10-09,4.794
2002-10-10,4.794
2002-10-11,4.794
2002-10-14,4.794
2002-10-15,4.794
2002-10-16,4.794
2002-10-17,4.794
2002-10-18,4.794
2002-10-21,4.794
2002-10-22,4.794
2002-10-23,4.794
2002-10-24,4.794
2002-10-25,4.794
2002-10-28,4.794
2002-10-29,4.794
2002-10-30,4.794
2002-10-31,4.794
2002-11-01,4.794
2002-11-04,4.794
2002-11-05,4.794
2002-11-06,4.794
2002-11-07,4.794
2002-11-08,4.794
2002-11-11,4.794
2002-11-12,4.794
2002-11-13,4.794
2002-11-14,4.794
2002-11-15,4.794
2002-11-18,4.794
2002-11-19,4.794
2002-11-20,4.794
2002-11-21,4.794
2002-11-22,4.794
2002-11-25,4.794
2002-11-26,4.794
2002-11-27,4.794
2002-11-28,4.794
2002-11-29,4.794
2002-12-02,4.794
2002-12-03,4.794
2002-12-04,4.794
2002-12-05,4.794
2002-12-06,4.794
2002-12-09,4.794
2002-12-10,4.794
2002-12-11,4.794
2002-12-12,4.794
2002-12-13,4.794
2002-12-16,4.794
2002-12-17,4.794
2002-12-18,4.794
2002-12-19,4.794
2002-12-20,4.794
2002-12-23,4.794
2002-12-24,4.794
2002-12-25,4.794
2002-12-26,4.794
2002-12-27,4.794
2002-12-30,4.794
2002-12-31,4.794
2003-01-01,4.794
2003-01-02,4.794
2003-01-03,4.794
2003-01-06,4.794
2003-01-07,4.794
2003-01-08,4.794
2003-01-09,4.794
2003-01-10,4.794
2003-01-13,4.794
2003-01-14,4.794
2003-01-15,4.794
2003-01-16,4.794
2003-01-17,4.794
2003-01-20,4.794
2003-01-21,4.794
2003-01-22,4.794
2003-01-23,4.794
2003-01-24,4.794
2003-01-27,4.794
2003-01-28,4.794
2003-01-29,4.794
2003-01-30,4.794
2003-01-31,4.794
2003-02-03,4.794
2003-02-04,4.794
2003-02-05,4.794
2003-02-06,4.794
2003-02-07,4.794
2003-02-10,4.794
2003-02-11,4.794
2003-02-12,4.794
2003-02-13,4.794
2003-02-14,4.794
2003-02-17,4.794
2003-02-18,4.794
2003-02-19,4.794
2003-02-20,4.794
2003-02-21,4.794
2003-02-24,4.794
2003-02-25,4.794
2003-02-26,4.794
2003-02-27,4.794
2003-02-28,4.794
2003-03-03,4.794
2003-03-04,4.794
2003-03-05,4.794
2003-03-06,4.794
2003-03-07,4.794
2003-03-10,4.794
2003-03-11,4.794
2003-03-12,4.794
2003-03-13,4.794
2003-03-14,4.794
2003-03-17,4.794
2003-03-18,4.794
2003-03-19,4.794
2003-03-20,4.794
2003-03-21,4.794
2003-03-24,4.794
2003-03-25,4.794
2003-03-26,4.794
2003-03-27,4.794
2003-03-28,4.794
2003-03-31,4.794
2003-04-01,4.794
2003-04-02,4.794
2003-04-03,4.794
2003-04-04,4.794
2003-04-07,4.794
2003-04-08,4.794
2003-04-09,4.794
2003-04-10,4.794
2003-04-11,4.794
2003-04-14,4.794
2003-04-15,4.794
2003-04-16,4.794
2003-04-17,4.794
2003-04-18,4.794
2003-04-21,4.794
2003-04-22,4.794
2003-04-23,4.794
2003-04-24,4.794
2003-04-25,4.794
2003-04-28,4.794
2003-04-29,4.794
2003-04-30,4.794
2003-05-01,4.794
2003-05-02,4.794
2003-05-05,4.794
2003-05-06,4.794
2003-05-07,4.794
2003-05-08,4.794
2003-05-09,4.794
2003-05-12,4.794
2003-05-13,4.794
2003-05-14,4.794
2003-05-15,4.794
2003-05-16,4.794
2003-05-19,4.794
2003-05-20,4.794
2003-05-21,4.794
2003-05-22,4.794
2003-05-23,4.794
2003-05-26,4.794
2003-05-27,4.794
2003-05-28,4.794
2003-05-29,4.794
2003-05-30,4.794
2003-06-02,4.794
2003-06-03,4.794
2003-06-04,4.794
2003-06-05,4.794
2003-06-06,4.794
2003-06-09,4.794
2003-06-10,4.794
2003-06-11,4.794
2003-06-12,4.794
2003-06-13,4.794
2003-06-16,4.794
2003-06-17,4.794
2003-06-18,4.794
2003-06-19,4.794
2003-06-20,4.794
2003-06-23,4.794
2003-06-24,4.794
2003-06-25,4.794
2003-06-26,4.794
2003-06-27,4.794
2003-06-30,4.794
2003-07-01,4.794
2003-07-02,4.794
2003-07-03,4.794
2003-07-04,4.794
2003-07-07,4.794
2003-07-08,4.794
2003-07-09,4.794
2003-07-10,4.794
2003-07-11,4.794
2003-07-14,4.794
2003-07-15,4.794
2003-07-16,4.794
2003-07-17,4.794
2003-07-18,4.794
2003-07-21,4.794
2003-07-22,4.794
2003-07-23,4.794
2003-07-24,4.794
2003-07-25,4.794
2003-07-28,4.794
2003-07-29,4.794
2003-07-30,4.794
2003-07-31,4.794
2003-08-01,4.794
2003-08-04,4.794
2003-08-05,4.794
2003-08-06,4.794
2003-08-07,4.794
2003-08-08,4.794
2003-08-11,4.794
2003-08-12,4.794
2003-08-13,4.794
2003-08-14,4.794
2003-08-15,4.794
2003-08-18,4.794
2003-08-19,4.794
2003-08-20,4.794
2003-08-21,4.794
2003-08-22,4.794
2003-08-25,4.794
2003-08-26,4.794
2003-08-27,4.794
2003-08-28,4.794
2003-08-29,4.794
2003-09-01,4.794
2003-09-02,4.794
2003-09-03,4.794
2003-09-04,4.794
2003-09-05,4.794
2003-09-08,4.794
2003-09-09,6.494
2003-09-10,6.494
2003-09-11,6.494
2003-09-12,6.494
2003-09-15,6.44
2003-09-16,6.44
2003-09-17,6.44
2003-09-18,6.44
2003-09-19,6.44
2003-09-22,6.44
2003-09-23,6.44
2003-09-24,6.44
2003-09-25,6.44
2003-09-26,6.44
2003-09-29,6.44
2003-09-30,6.44
2003-10-01,5.939
2003-10-02,5.939
2003-10-03,5.939
2003-10-06,5.939
2003-10-07,5.939
2003-10-08,5.939
2003-10-09,5.939
2003-10-10,5.939
2003-10-13,5.939
2003-10-14,5.939
2003-10-15,5.939
2003-10-16,5.939
2003-10-17,5.939
2003-10-20,5.939
2003-10-21,5.939
2003-10-22,5.939
2003-10-23,5.939
2003-10-24,5.939
2003-10-27,5.939
2003-10-28,5.939
2003-10-29,5.939
2003-10-30,5.939
2003-10-31,5.939
2003-11-03,6.297
2003-11-04,6.297
2003-11-05,6.297
2003-11-06,6.297
2003-11-07,6.297
2003-11-10,6.297
2003-11-11,6.297
2003-11-12,6.297
2003-11-13,6.297
2003-11-14,6.297
2003-11-17,6.297
2003-11-18,6.297
2003-11-19,6.297
2003-11-20,6.297
2003-11-21,6.297
2003-11-24,6.297
2003-11-25,6.297
2003-11-26,6.297
2003-11-27,6.297
2003-11-28,6.297
2003-12-01,6.297
2003-12-02,6.44
2003-12-03,6.44
2003-12-04,6.44
2003-12-05,6.44
2003-12-08,6.44
2003-12-09,6.44
2003-12-10,6.44
2003-12-11,6.44
2003-12-12,6.44
2003-12-15,6.44
2003-12-16,6.44
2003-12-17,6.44
2003-12-18,6.118
2003-12-19,6.118
2003-12-22,6.118
2003-12-23,6.118
2003-12-24,6.118
2003-12-25,6.118
2003-12-26,6.118
2003-12-29,6.118
2003-12-30,5.76
2003-12-31,5.76
2004-01-01,5.76
2004-01-02,5.76
2004-01-05,5.76
2004-01-06,5.796
2004-01-07,5.796
2004-01-08,5.563
2004-01-09,5.563
2004-01-12,5.563
2004-01-13,5.563
2004-01-14,5.563
2004-01-15,5.563
2004-01-16,5.563
2004-01-19,5.563
2004-01-20,5.563
2004-01-21,5.563
2004-01-22,5.581
2004-01-23,5.581
2004-01-26,5.51
2004-01-27,5.51
2004-01-28,5.867
2004-01-29,5.867
2004-01-30,5.867
2004-02-02,5.867
2004-02-03,5.867
2004-02-04,5.867
2004-02-05,6.064
2004-02-06,6.064
2004-02-09,6.064
2004-02-10,6.064
2004-02-11,6.064
2004-02-12,6.064
2004-02-13,6.064
2004-02-16,6.064
2004-02-17,6.064
2004-02-18,6.064
2004-02-19,6.064
2004-02-20,6.064
2004-02-23,6.064
2004-02-24,6.064
2004-02-25,6.064
2004-02-26,6.082
2004-02-27,6.082
2004-03-01,6.082
2004-03-02,6.082
2004-03-03,6.082
2004-03-04,6.136
2004-03-05,6.136
2004-03-08,6.136
2004-03-09,6.136
2004-03-10,6.136
2004-03-11,5.796
2004-03-12,5.796
2004-03-15,5.796
2004-03-16,5.796
2004-03-17,5.796
2004-03-18,5.796
2004-03-19,5.796
2004-03-22,5.796
2004-03-23,5.796
2004-03-24,5.796
2004-03-25,5.796
2004-03-26,5.796
2004-03-29,5.796
2004-03-30,5.796
2004-03-31,5.796
2004-04-01,5.796
2004-04-02,5.796
2004-04-05,5.796
2004-04-06,5.796
2004-04-07,5.796
2004-04-08,5.796
2004-04-09,5.796
2004-04-12,5.653
2004-04-13,5.563
2004-04-14,5.563
2004-04-15,5.545
2004-04-16,5.545
2004-04-19,5.545
2004-04-20,5.545
2004-04-21,5.545
2004-04-22,5.563
2004-04-23,5.563
2004-04-26,5.563
2004-04-27,5.563
2004-04-28,5.563
2004-04-29,5.563
2004-04-30,5.563
2004-05-03,5.563
2004-05-04,5.563
2004-05-05,5.563
2004-05-06,5.563
2004-05-07,5.563
2004-05-10,5.563
2004-05-11,5.581
2004-05-12,5.581
2004-05-13,5.581
2004-05-14,5.581
2004-05-17,5.581
2004-05-18,5.581
2004-05-19,5.581
2004-05-20,5.635
2004-05-21,5.635
2004-05-24,5.635
2004-05-25,5.724
2004-05-26,5.867
2004-05-27,5.939
2004-05-28,5.939
2004-05-31,5.939
2004-06-01,6.225
2004-06-02,6.726
2004-06-03,7.209
2004-06-04,7.209
2004-06-07,7.388
2004-06-08,7.155
2004-06-09,7.442
2004-06-10,7.549
2004-06-11,7.549
2004-06-14,7.764
2004-06-15,7.978
2004-06-16,8.139
2004-06-17,8.139
2004-06-18,8.139
2004-06-21,8.157
2004-06-22,8.157
2004-06-23,8.157
2004-06-24,8.157
2004-06-25,8.157
2004-06-28,8.157
2004-06-29,7.459
2004-06-30,7.835
2004-07-01,7.835
2004-07-02,7.835
2004-07-05,7.334
2004-07-06,7.692
2004-07-07,8.282
2004-07-08,8.569
2004-07-09,8.569
2004-07-12,8.569
2004-07-13,8.569
2004-07-14,8.622
2004-07-15,8.622
2004-07-16,8.622
2004-07-19,8.622
2004-07-20,8.229
2004-07-21,8.229
2004-07-22,8.229
2004-07-23,8.229
2004-07-26,8.229
2004-07-27,8.229
2004-07-28,8.229
2004-07-29,8.229
2004-07-30,8.229
2004-08-02,8.229
2004-08-03,8.229
2004-08-04,8.229
2004-08-05,7.37
2004-08-06,7.37
2004-08-09,7.37
2004-08-10,7.37
2004-08-11,7.37
2004-08-12,7.227
2004-08-13,7.227
2004-08-16,7.227
2004-08-17,7.227
2004-08-18,7.227
2004-08-19,7.227
2004-08-20,7.227
2004-08-23,7.227
2004-08-24,7.227
2004-08-25,7.227
2004-08-26,7.227
2004-08-27,7.227
2004-08-30,7.227
2004-08-31,7.227
2004-09-01,7.227
2004-09-02,7.137
2004-09-03,7.137
2004-09-06,7.137
2004-09-07,7.137
2004-09-08,7.137
2004-09-09,7.137
2004-09-10,7.137
2004-09-13,7.137
2004-09-14,7.137
2004-09-15,7.137
2004-09-16,7.137
2004-09-17,7.137
2004-09-20,7.137
2004-09-21,7.137
2004-09-22,7.137
2004-09-23,7.137
2004-09-24,7.137
2004-09-27,7.137
2004-09-28,7.137
2004-09-29,7.137
2004-09-30,7.155
2004-10-01,7.155
2004-10-04,7.155
2004-10-05,7.155
2004-10-06,7.155
2004-10-07,7.084
2004-10-08,7.084
2004-10-11,7.084
2004-10-12,7.084
2004-10-13,7.084
2004-10-14,7.084
2004-10-15,7.084
2004-10-18,7.12
2004-10-19,7.12
2004-10-20,7.12
2004-10-21,7.12
2004-10-22,7.12
2004-10-25,7.12
2004-10-26,7.12
2004-10-27,7.12
2004-10-28,7.12
2004-10-29,7.12
2004-11-01,7.12
2004-11-02,7.12
2004-11-03,7.12
2004-11-04,7.12
2004-11-05,7.12
2004-11-08,7.12
2004-11-09,7.12
2004-11-10,7.12
2004-11-11,7.12
2004-11-12,7.12
2004-11-15,7.12
2004-11-16,7.12
2004-11-17,7.12
2004-11-18,7.12
2004-11-19,7.12
2004-11-22,7.12
2004-11-23,7.12
2004-11-24,7.12
2004-11-25,6.44
2004-11-26,6.44
2004-11-29,6.297
2004-11-30,6.297
2004-12-01,6.297
2004-12-02,6.297
2004-12-03,6.297
2004-12-06,6.297
2004-12-07,6.297
2004-12-08,6.297
2004-12-09,6.297
2004-12-10,6.297
2004-12-13,6.297
2004-12-14,6.297
2004-12-15,6.297
2004-12-16,6.297
2004-12-17,6.297
2004-12-22,5.939
2005-01-11,5.438
2005-01-17,5.724
2005-02-08,5.724
2005-02-22,6.082
2005-02-28,6.44
2005-03-02,6.44
2005-03-07,6.011
2005-03-10,6.44
2005-03-17,5.975
2005-04-06,5.796
2005-04-12,5.796
2005-04-18,5.885
2005-04-27,6.082
2005-04-28,5.939
2005-05-03,6.046
2005-05-04,6.082
2005-05-11,6.082
2005-05-12,6.744
2005-05-16,7.442
2005-05-17,7.388
2005-05-19,7.442
2005-05-23,7.298
2005-05-24,7.513
2005-05-25,7.513
2005-05-30,7.477
2005-05-31,7.71
2005-06-06,7.799
2005-06-27,8.515
2005-06-28,8.533
2005-06-29,8.944
